image,label,nanophase_iron_darkening_anomaly,agglutinate_glass_anomaly,reflectance_anomaly_score,mean_grain_size_microns
images/regolith_train_01111.jpg,0,-0.187435,-0.022725,0.28713,721.87
images/regolith_train_01112.jpg,3,0.35335,0.017586,-0.740716,224.52
images/regolith_train_01113.jpg,2,0.023201,0.401562,-0.311271,349.59
images/regolith_train_01114.jpg,2,0.181581,0.260311,-0.462946,325.37
images/regolith_train_01115.jpg,0,-0.131578,0.299948,0.205183,720.07
images/regolith_train_01116.jpg,2,0.18806,0.099892,-0.541915,417.65
images/regolith_train_01117.jpg,2,0.453695,-0.003434,-0.612411,338.19
images/regolith_train_01118.jpg,0,0.263352,-0.148513,0.001038,649.55
images/regolith_train_01119.jpg,1,0.547962,0.28781,-0.448722,478.89
images/regolith_train_01120.jpg,3,-0.010114,0.143099,-0.401648,128.08
images/regolith_train_01121.jpg,2,0.102206,-0.165357,-0.559756,480.12
images/regolith_train_01122.jpg,3,0.310279,0.201722,-0.62793,216.78
images/regolith_train_01123.jpg,3,0.074552,0.350753,-0.442884,214.53
images/regolith_train_01124.jpg,2,0.410608,0.067821,-0.74934,346.65
images/regolith_train_01125.jpg,1,0.032582,-0.233042,-0.053406,550.43
images/regolith_train_01126.jpg,2,-0.050339,0.155629,-0.17038,288.38
images/regolith_train_01127.jpg,3,-0.177252,-0.195713,-0.230302,177.55
images/regolith_train_01128.jpg,0,-0.238519,0.325675,0.346965,779.72
images/regolith_train_01129.jpg,1,0.051277,-0.107143,-0.217138,600.41
images/regolith_train_01130.jpg,2,0.250081,0.076222,-0.361923,296.14
images/regolith_train_01131.jpg,3,0.104145,-0.139237,-0.715665,296.69
images/regolith_train_01132.jpg,0,-0.304009,-0.12767,0.626284,613.86
images/regolith_train_01133.jpg,1,0.473831,0.1905,-0.441815,470.65
images/regolith_train_01134.jpg,0,-0.232817,-0.071995,0.409054,630.27
images/regolith_train_01135.jpg,1,-0.355246,-0.17646,0.426179,517.38
images/regolith_train_01136.jpg,2,-0.434586,-0.336347,0.231977,275.77
images/regolith_train_01137.jpg,0,-0.030348,-0.077303,0.353316,608.09
images/regolith_train_01138.jpg,3,0.038828,-0.107845,-0.469271,176.09
images/regolith_train_01139.jpg,2,-0.33575,0.115477,-0.147916,458.94
images/regolith_train_01140.jpg,1,-0.461596,0.332168,0.611523,487.62
images/regolith_train_01141.jpg,0,0.232151,0.361301,-0.018845,628.67
images/regolith_train_01142.jpg,1,-0.383495,0.423172,0.428854,505.83
images/regolith_train_01143.jpg,3,-0.149201,0.067267,-0.48121,256.29
images/regolith_train_01144.jpg,1,0.285097,0.045967,-0.204526,509.33
images/regolith_train_01145.jpg,0,-0.285365,0.244718,0.59763,622.41
images/regolith_train_01146.jpg,3,-0.315433,0.298303,-0.390319,300.42
images/regolith_train_01147.jpg,3,0.35614,0.083725,-0.79532,189.19
images/regolith_train_01148.jpg,2,0.520037,-0.123497,-0.827554,373.24
images/regolith_train_01149.jpg,3,-0.086397,-0.091981,-0.562415,257.65
images/regolith_train_01150.jpg,2,-0.185228,0.157983,-0.060279,377.06
images/regolith_train_01151.jpg,3,0.125281,0.015011,-0.648523,262.97
images/regolith_train_01152.jpg,1,0.365078,-0.358693,-0.464949,558.31
images/regolith_train_01153.jpg,0,-0.009992,0.016042,0.07436,800.0
images/regolith_train_01154.jpg,3,-0.437067,-0.016191,0.033356,188.32
images/regolith_train_01155.jpg,3,0.139505,0.354711,-0.803538,287.11
images/regolith_train_01156.jpg,2,0.097338,0.078026,-0.426322,414.47
images/regolith_train_01157.jpg,2,-0.408886,0.220738,0.166507,389.56
images/regolith_train_01158.jpg,0,0.342036,0.319958,-0.082378,667.58
images/regolith_train_01159.jpg,1,-0.116349,0.178455,0.217068,450.98
images/regolith_train_01160.jpg,3,0.165025,0.299657,-0.623543,215.69
images/regolith_train_01161.jpg,0,-0.318416,0.368417,0.339636,775.03
images/regolith_train_01162.jpg,3,0.31714,0.058326,-0.752945,220.4
images/regolith_train_01163.jpg,0,-0.071089,-0.134808,0.211716,616.98
images/regolith_train_01164.jpg,3,-0.171367,0.178597,-0.346372,201.58
images/regolith_train_01165.jpg,3,0.017919,0.249385,-0.700366,284.91
images/regolith_train_01166.jpg,3,-0.097095,0.230107,-0.403371,217.19
images/regolith_train_01167.jpg,3,-0.216708,0.230049,-0.198686,227.01
images/regolith_train_01168.jpg,3,0.049286,0.041741,-0.782463,280.4
images/regolith_train_01169.jpg,1,0.179624,0.130094,-0.047524,432.38
images/regolith_train_01170.jpg,3,0.140989,-0.116088,-0.539164,139.99
images/regolith_train_01171.jpg,3,0.34156,0.102675,-0.944591,265.41
images/regolith_train_01172.jpg,3,-0.082064,0.021275,-0.43737,210.66
images/regolith_train_01173.jpg,2,0.104406,0.419062,-0.433822,368.27
images/regolith_train_01174.jpg,1,-0.453155,-0.294176,0.457537,511.77
images/regolith_train_01175.jpg,0,0.320853,0.295584,-0.06136,676.43
images/regolith_train_01176.jpg,0,-0.097333,-0.242992,0.284581,655.32
images/regolith_train_01177.jpg,2,-0.075632,0.481733,-0.097093,371.72
images/regolith_train_01178.jpg,3,-0.276033,0.212299,-0.110704,204.26
images/regolith_train_01179.jpg,0,0.11476,-0.071091,0.169655,622.9
images/regolith_train_01180.jpg,3,-0.275757,0.321386,-0.171087,220.65
images/regolith_train_01181.jpg,3,0.164748,0.091213,-0.53876,189.67
images/regolith_train_01182.jpg,0,0.045112,0.135328,0.253539,658.7
images/regolith_train_01183.jpg,1,0.118375,-0.216625,-0.289647,569.37
images/regolith_train_01184.jpg,1,-0.474121,-0.26763,0.375577,546.25
images/regolith_train_01185.jpg,1,-0.399352,0.016002,0.209351,629.8
images/regolith_train_01186.jpg,3,-0.084149,-0.232242,-0.380554,231.26
images/regolith_train_01187.jpg,1,0.331183,0.250244,-0.198296,452.51
images/regolith_train_01188.jpg,3,-0.267346,0.217894,-0.315562,204.87
images/regolith_train_01189.jpg,2,0.485731,0.328622,-0.524662,294.2
images/regolith_train_01190.jpg,3,-0.20593,0.002027,-0.275263,220.43
images/regolith_train_01191.jpg,1,0.377982,0.424461,-0.395616,568.07
images/regolith_train_01192.jpg,0,-0.058805,0.30068,0.140104,697.02
images/regolith_train_01193.jpg,2,0.142655,-0.374983,-0.521676,456.77
images/regolith_train_01194.jpg,2,0.335542,0.353612,-0.554097,313.3
images/regolith_train_01195.jpg,0,0.33499,-0.194901,-0.264191,759.15
images/regolith_train_01196.jpg,3,0.080997,-0.032871,-0.633251,222.85
images/regolith_train_01197.jpg,0,-0.242833,0.275246,0.367052,721.93
images/regolith_train_01198.jpg,0,-0.25603,0.141056,0.53832,617.7
images/regolith_train_01199.jpg,1,0.110232,0.178369,-0.085306,466.11
images/regolith_train_01200.jpg,1,-0.277763,0.219836,0.260585,485.82
images/regolith_train_01201.jpg,0,-0.097501,-0.268396,0.394417,573.9
images/regolith_train_01202.jpg,2,0.388516,0.449706,-0.503157,315.5
images/regolith_train_01203.jpg,0,-0.107278,-0.165683,0.351032,576.0
images/regolith_train_01204.jpg,0,0.42325,-0.252387,-0.29259,714.98
images/regolith_train_01205.jpg,2,-0.290577,0.433616,-0.043006,445.37
images/regolith_train_01206.jpg,1,0.180184,-0.02228,-0.209628,598.43
images/regolith_train_01207.jpg,0,-0.084763,-0.232342,0.249538,640.62
images/regolith_train_01208.jpg,0,0.405062,0.119152,-0.215456,703.52
images/regolith_train_01209.jpg,2,0.280222,-0.108406,-0.555939,383.44
images/regolith_train_01210.jpg,1,-0.490775,-0.057336,0.354543,626.48
images/regolith_train_01211.jpg,2,-0.17738,0.230242,-0.145959,321.6
images/regolith_train_01212.jpg,1,0.35288,0.114653,-0.29806,560.0
images/regolith_train_01213.jpg,0,0.204445,0.308257,-0.008995,662.08
images/regolith_train_01214.jpg,2,0.40424,-0.224682,-0.815626,439.6
images/regolith_train_01215.jpg,2,0.500068,-0.103474,-0.827594,394.48
images/regolith_train_01216.jpg,1,0.254255,-0.459404,-0.227655,465.12
images/regolith_train_01217.jpg,2,-0.274551,-0.05188,0.157307,299.64
images/regolith_train_01218.jpg,2,-0.063847,0.105717,0.000571,286.85
images/regolith_train_01219.jpg,2,0.040149,-0.286692,-0.457811,377.83
images/regolith_train_01220.jpg,0,-0.002613,0.245161,0.236703,586.18
images/regolith_train_01221.jpg,0,0.198022,0.370993,-0.002122,716.68
images/regolith_train_01222.jpg,2,-0.008224,0.274153,-0.163866,326.72
images/regolith_train_01223.jpg,1,0.417442,-0.240527,-0.457495,507.58
images/regolith_train_01224.jpg,2,-0.471753,-0.168306,0.287858,305.91
images/regolith_train_01225.jpg,1,0.081649,-0.118389,-0.143181,456.52
images/regolith_train_01226.jpg,0,-0.345042,0.286463,0.400791,676.81
images/regolith_train_01227.jpg,0,-0.21229,-0.178782,0.636338,479.32
images/regolith_train_01228.jpg,3,0.210276,-0.096417,-0.553315,197.07
images/regolith_train_01229.jpg,1,-0.109267,0.421773,0.17766,542.09
images/regolith_train_01230.jpg,1,-0.342462,0.519182,0.224492,482.53
images/regolith_train_01231.jpg,1,-0.513367,0.534933,0.440141,603.17
images/regolith_train_01232.jpg,0,0.201335,-0.167221,-0.044972,669.0
images/regolith_train_01233.jpg,3,-0.192612,-0.312212,-0.243665,166.77
images/regolith_train_01234.jpg,3,-0.18968,-0.136676,-0.344571,219.3
images/regolith_train_01235.jpg,0,0.398376,0.025498,-0.117456,648.65
images/regolith_train_01236.jpg,0,-0.126203,0.046813,0.320603,653.32
images/regolith_train_01237.jpg,2,0.425648,-0.388098,-0.630674,339.94
images/regolith_train_01238.jpg,3,0.040791,-0.207779,-0.570697,198.66
images/regolith_train_01239.jpg,2,0.075027,0.348432,-0.439242,381.2
images/regolith_train_01240.jpg,2,0.151748,0.507495,-0.579369,442.32
images/regolith_train_01241.jpg,2,-0.266306,0.463095,-0.011185,351.87
images/regolith_train_01242.jpg,1,-0.118798,0.451501,-0.106306,612.07
images/regolith_train_01243.jpg,1,-0.264158,-0.186221,0.100547,563.02
images/regolith_train_01244.jpg,0,0.193649,-0.236181,-0.021947,626.91
images/regolith_train_01245.jpg,2,0.458487,-0.033541,-0.641333,355.44
images/regolith_train_01246.jpg,0,0.139522,-0.149244,0.129706,648.31
images/regolith_train_01247.jpg,0,0.091592,0.1018,0.009372,701.33
images/regolith_train_01248.jpg,2,-0.366101,0.365963,-0.051047,393.43
images/regolith_train_01249.jpg,0,0.398494,0.098136,-0.288707,700.34
images/regolith_train_01250.jpg,0,-0.111235,-0.03929,0.424302,584.29
images/regolith_train_01251.jpg,3,0.349458,-0.083471,-0.751096,164.29
images/regolith_train_01252.jpg,1,-0.265491,0.26161,0.079643,621.53
images/regolith_train_01253.jpg,3,-0.168256,0.338432,-0.332341,260.88
images/regolith_train_01254.jpg,2,-0.206366,-0.040525,-0.080977,327.56
images/regolith_train_01255.jpg,2,0.020068,-0.244102,-0.264199,341.55
images/regolith_train_01256.jpg,0,0.008781,0.080978,0.143588,718.6
images/regolith_train_01257.jpg,1,0.374733,-0.098884,-0.297226,446.35
images/regolith_train_01258.jpg,0,0.342428,0.173275,-0.232627,749.28
images/regolith_train_01259.jpg,0,-0.058009,0.360663,0.515912,543.56
images/regolith_train_01260.jpg,0,0.139611,-0.10639,0.092288,673.3
images/regolith_train_01261.jpg,3,0.061056,0.193776,-0.765619,353.46
images/regolith_train_01262.jpg,3,-0.353429,0.082383,-0.164719,251.63
images/regolith_train_01263.jpg,1,-0.130612,0.249275,-0.026762,565.68
images/regolith_train_01264.jpg,3,-0.003259,-0.088636,-0.690387,291.3
images/regolith_train_01265.jpg,0,-0.093243,0.042674,0.400955,583.83
images/regolith_train_01266.jpg,2,-0.022786,0.07353,-0.20006,300.74
images/regolith_train_01267.jpg,1,-0.353763,-0.252196,0.158059,626.87
images/regolith_train_01268.jpg,2,0.025128,0.547695,-0.25063,379.83
images/regolith_train_01269.jpg,3,-0.175501,-0.056902,-0.379335,254.59
images/regolith_train_01270.jpg,0,0.271164,0.084426,-0.026986,691.13
images/regolith_train_01271.jpg,0,0.063134,-0.214904,0.060783,760.08
images/regolith_train_01272.jpg,0,-0.071371,0.063561,0.146292,722.22
images/regolith_train_01273.jpg,3,-0.241174,-0.202991,-0.201463,143.56
images/regolith_train_01274.jpg,3,-0.337012,0.073376,-0.343283,294.18
images/regolith_train_01275.jpg,2,0.421423,0.048501,-0.561366,226.82
images/regolith_train_01276.jpg,1,0.123617,0.300459,0.055912,439.91
images/regolith_train_01277.jpg,0,0.342358,0.066956,-0.002986,575.78
images/regolith_train_01278.jpg,3,-0.257913,-0.144298,-0.20421,262.48
images/regolith_train_01279.jpg,0,-0.061951,0.438581,0.496563,639.46
images/regolith_train_01280.jpg,3,-0.184357,0.288503,-0.211214,140.39
images/regolith_train_01281.jpg,2,0.117702,0.40991,-0.310309,289.73
images/regolith_train_01282.jpg,0,0.212938,0.241196,0.263613,582.39
images/regolith_train_01283.jpg,0,-0.171338,0.381412,0.66273,550.34
images/regolith_train_01284.jpg,1,-0.322657,0.018963,0.278519,496.88
images/regolith_train_01285.jpg,2,0.285212,0.497099,-0.61724,418.62
images/regolith_train_01286.jpg,3,-0.184692,0.087988,-0.129306,191.19
images/regolith_train_01287.jpg,3,-0.302719,0.278659,-0.043454,193.94
images/regolith_train_01288.jpg,2,0.375238,-0.526511,-0.578647,363.59
images/regolith_train_01289.jpg,3,0.180396,0.176643,-0.747982,197.65
images/regolith_train_01290.jpg,1,0.228498,0.019393,-0.139243,452.53
images/regolith_train_01291.jpg,0,-0.201754,0.303392,0.310812,765.15
images/regolith_train_01292.jpg,3,-0.035033,-0.146876,-0.467826,222.55
images/regolith_train_01293.jpg,3,0.110642,0.302947,-0.558955,213.08
images/regolith_train_01294.jpg,0,0.013336,-0.184534,0.290212,679.91
images/regolith_train_01295.jpg,1,0.410867,-0.224409,-0.423292,536.67
images/regolith_train_01296.jpg,1,-0.102866,-0.08496,-0.09362,597.03
images/regolith_train_01297.jpg,1,0.265701,0.339621,-0.512391,651.21
images/regolith_train_01298.jpg,2,-0.287606,-0.145688,0.048632,315.2
images/regolith_train_01299.jpg,0,0.35981,0.387458,-0.016256,655.85
images/regolith_train_01300.jpg,2,0.357347,0.194743,-0.425216,318.54
images/regolith_train_01301.jpg,2,0.106373,0.114099,-0.463255,356.13
images/regolith_train_01302.jpg,1,0.109762,0.228992,-0.229372,591.72
images/regolith_train_01303.jpg,0,-0.292497,0.142024,0.394811,729.36
images/regolith_train_01304.jpg,3,-0.337591,0.042996,-0.240991,246.22
images/regolith_train_01305.jpg,2,-0.414717,0.461076,-0.000963,433.48
images/regolith_train_01306.jpg,1,0.00216,0.0334,0.087239,408.73
images/regolith_train_01307.jpg,0,0.269646,0.285855,-0.059092,635.68
images/regolith_train_01308.jpg,2,0.062843,-0.132233,-0.260955,251.53
images/regolith_train_01309.jpg,1,0.408602,-0.159617,-0.422262,528.64
images/regolith_train_01310.jpg,2,0.371233,-0.216711,-0.618976,362.11
images/regolith_train_01311.jpg,2,-0.375787,0.357575,0.084789,391.64
images/regolith_train_01312.jpg,2,-0.237711,-0.274438,-0.102208,427.4
images/regolith_train_01313.jpg,1,-0.37139,-0.187767,0.111859,613.19
images/regolith_train_01314.jpg,3,-0.106057,0.139632,-0.445497,193.63
images/regolith_train_01315.jpg,0,0.38127,0.19406,-0.126252,669.48
images/regolith_train_01316.jpg,2,-0.192202,0.190185,0.10793,204.35
images/regolith_train_01317.jpg,1,0.13569,-0.215494,-0.18631,517.07
images/regolith_train_01318.jpg,2,0.462972,0.162937,-0.663597,308.48
images/regolith_train_01319.jpg,1,-0.160858,-0.252944,0.086779,612.48
images/regolith_train_01320.jpg,1,-0.029418,0.194818,0.050743,585.69
images/regolith_train_01321.jpg,3,-0.359247,0.083179,-0.175805,204.48
images/regolith_train_01322.jpg,2,0.294058,0.435502,-0.490899,406.65
images/regolith_train_01323.jpg,2,-0.120754,0.525425,-0.128862,362.74
images/regolith_train_01324.jpg,1,-0.262337,-0.222854,0.058272,524.16
images/regolith_train_01325.jpg,0,0.039424,-0.067607,0.069957,696.37
images/regolith_train_01326.jpg,1,0.370139,0.519865,-0.365587,524.53
images/regolith_train_01327.jpg,1,0.057765,-0.240003,-0.192794,586.45
images/regolith_train_01328.jpg,2,0.390062,0.179627,-0.680978,355.19
images/regolith_train_01329.jpg,1,-0.304354,0.304787,0.257044,530.07
images/regolith_train_01330.jpg,0,0.028538,0.297712,0.247775,699.17
images/regolith_train_01331.jpg,2,0.419373,-0.22221,-0.816997,485.97
images/regolith_train_01332.jpg,0,0.131551,-0.247814,0.046236,726.37
images/regolith_train_01333.jpg,2,0.084338,0.409368,-0.554431,400.7
images/regolith_train_01334.jpg,0,-0.061725,-0.003251,0.262742,667.93
images/regolith_train_01335.jpg,3,-0.444908,0.192428,-0.09898,217.13
images/regolith_train_01336.jpg,1,0.052733,-0.096088,0.003745,504.19
images/regolith_train_01337.jpg,0,0.419594,0.138676,-0.224938,739.4
images/regolith_train_01338.jpg,3,-0.332409,-0.198059,-0.37596,277.39
images/regolith_train_01339.jpg,1,-0.513001,0.218679,0.335808,589.43
images/regolith_train_01340.jpg,2,0.085064,-0.383469,-0.462629,420.43
images/regolith_train_01341.jpg,1,-0.249087,0.05301,0.250607,499.04
images/regolith_train_01342.jpg,3,-0.289821,-0.088115,-0.220667,232.58
images/regolith_train_01343.jpg,0,0.346272,-0.105003,-0.156419,676.67
images/regolith_train_01344.jpg,0,0.024126,0.061762,0.315314,545.46
images/regolith_train_01345.jpg,3,0.308985,-0.117796,-0.84585,252.53
images/regolith_train_01346.jpg,2,0.375824,0.376466,-0.505428,356.92
images/regolith_train_01347.jpg,1,0.241139,0.192899,-0.163713,499.54
images/regolith_train_01348.jpg,1,-0.196686,0.049352,0.1974,600.25
images/regolith_train_01349.jpg,2,0.238134,-0.336699,-0.532265,409.15
images/regolith_train_01350.jpg,0,0.146661,-0.230745,-0.179961,720.81
images/regolith_train_01351.jpg,1,-0.09251,0.121433,0.257829,499.76
images/regolith_train_01352.jpg,2,0.159,0.2905,-0.270789,306.22
images/regolith_train_01353.jpg,2,0.219059,-0.035052,-0.377187,269.73
images/regolith_train_01354.jpg,1,0.219633,-0.14116,-0.00028,385.67
images/regolith_train_01355.jpg,1,0.100017,0.135617,0.001952,432.53
images/regolith_train_01356.jpg,0,-0.209365,0.161269,0.45621,646.28
images/regolith_train_01357.jpg,0,-0.242798,0.286094,0.448442,677.66
images/regolith_train_01358.jpg,3,0.357653,-0.006584,-0.811679,262.46
images/regolith_train_01359.jpg,1,-0.14623,-0.204321,0.295802,451.42
images/regolith_train_01360.jpg,0,0.196183,-0.135534,-0.179562,763.86
images/regolith_train_01361.jpg,0,-0.222414,-0.251801,0.423589,645.11
images/regolith_train_01362.jpg,3,-0.255177,-0.22591,-0.13458,210.36
images/regolith_train_01363.jpg,3,-0.232344,-0.115751,-0.375549,294.26
images/regolith_train_01364.jpg,0,-0.176249,0.338225,0.434495,590.85
images/regolith_train_01365.jpg,3,0.129834,0.057197,-0.667162,237.49
images/regolith_train_01366.jpg,3,0.081199,0.171156,-0.64904,275.08
images/regolith_train_01367.jpg,0,0.506367,-0.038595,-0.312858,757.19
images/regolith_train_01368.jpg,1,0.118131,-0.264699,-0.265618,574.62
images/regolith_train_01369.jpg,3,-0.255707,0.322024,-0.017927,133.24
images/regolith_train_01370.jpg,1,0.047387,0.430118,-0.162223,603.66
images/regolith_train_01371.jpg,0,-0.116749,-0.053092,0.30652,682.96
images/regolith_train_01372.jpg,3,-0.309403,-0.281432,-0.121773,213.3
images/regolith_train_01373.jpg,0,0.246714,0.345926,0.124887,685.69
images/regolith_train_01374.jpg,3,-0.117757,-0.127972,-0.532216,308.59
images/regolith_train_01375.jpg,2,0.187521,0.351101,-0.419248,350.56
images/regolith_train_01376.jpg,2,0.137864,0.105486,-0.404074,399.92
images/regolith_train_01377.jpg,3,0.136492,-0.004148,-0.797615,304.17
images/regolith_train_01378.jpg,3,-0.258823,0.271493,-0.394666,308.91
images/regolith_train_01379.jpg,0,0.223707,0.066016,0.091771,632.75
images/regolith_train_01380.jpg,3,-0.235723,0.030973,-0.424306,309.15
images/regolith_train_01381.jpg,1,0.25341,-0.061784,-0.109051,474.99
images/regolith_train_01382.jpg,0,-0.110668,0.512705,0.420672,615.54
images/regolith_train_01383.jpg,1,-0.054234,0.00354,0.065932,478.19
images/regolith_train_01384.jpg,1,0.183643,0.354082,-0.157022,555.8
images/regolith_train_01385.jpg,3,0.131894,-0.205291,-0.663866,195.98
images/regolith_train_01386.jpg,0,-0.217809,0.051513,0.501106,655.87
images/regolith_train_01387.jpg,2,-0.026828,-0.369304,-0.26626,346.39
images/regolith_train_01388.jpg,3,-0.010359,0.187854,-0.429879,169.35
images/regolith_train_01389.jpg,2,-0.210858,-0.380366,-0.130696,394.18
images/regolith_train_01390.jpg,1,-0.541029,-0.082661,0.670778,457.91
images/regolith_train_01391.jpg,1,-0.036666,0.290861,-0.221455,588.64
images/regolith_train_01392.jpg,3,-0.195426,-0.066386,-0.217043,183.44
images/regolith_train_01393.jpg,1,0.417545,0.357905,-0.430993,584.12
images/regolith_train_01394.jpg,2,0.230821,0.380561,-0.420243,378.01
images/regolith_train_01395.jpg,0,-0.13007,0.154821,0.150813,735.01
images/regolith_train_01396.jpg,0,-0.326116,0.113302,0.55606,589.78
images/regolith_train_01397.jpg,2,-0.051777,-0.330045,-0.193623,328.92
images/regolith_train_01398.jpg,0,0.082762,-0.161719,0.212859,671.69
images/regolith_train_01399.jpg,2,-0.066192,0.378866,-0.199664,321.89
images/regolith_train_01400.jpg,0,-0.260652,0.122892,0.321367,735.88
images/regolith_train_01401.jpg,2,-0.26975,0.119172,0.091152,352.96
images/regolith_train_01402.jpg,3,0.18549,0.00501,-0.61438,180.15
images/regolith_train_01403.jpg,2,-0.40995,-0.337895,0.06817,366.1
images/regolith_train_01404.jpg,1,0.209498,0.399404,-0.281864,534.67
images/regolith_train_01405.jpg,1,0.161444,-0.262688,-0.088337,527.21
images/regolith_train_01406.jpg,0,-0.288503,0.328833,0.406916,632.17
images/regolith_train_01407.jpg,3,-0.240184,-0.187099,-0.387454,355.23
images/regolith_train_01408.jpg,0,0.39693,0.124213,-0.017117,657.52
images/regolith_train_01409.jpg,3,0.174411,0.149737,-0.770733,289.03
images/regolith_train_01410.jpg,1,-0.077105,0.405589,-0.059649,630.57
images/regolith_train_01411.jpg,2,0.135497,-0.325298,-0.298902,378.59
images/regolith_train_01412.jpg,0,0.055125,0.360145,0.068048,668.82
images/regolith_train_01413.jpg,0,0.108811,-0.151182,0.139867,662.9
images/regolith_train_01414.jpg,0,0.341931,0.116731,-0.089427,626.84
images/regolith_train_01415.jpg,1,0.462829,0.408683,-0.586907,574.69
images/regolith_train_01416.jpg,0,0.217033,0.041527,0.03332,670.37
images/regolith_train_01417.jpg,1,-0.22607,0.188613,0.020372,630.4
images/regolith_train_01418.jpg,2,0.099247,-0.279635,-0.388117,336.13
images/regolith_train_01419.jpg,1,-0.224688,0.086855,0.228708,519.3
images/regolith_train_01420.jpg,0,-0.249354,0.026151,0.507216,624.61
images/regolith_train_01421.jpg,3,-0.096852,0.098844,-0.261539,162.0
images/regolith_train_01422.jpg,3,0.150793,0.05868,-0.66813,259.82
images/regolith_train_01423.jpg,2,0.335461,0.288774,-0.641659,391.3
images/regolith_train_01424.jpg,3,0.080729,0.032207,-0.672245,246.36
images/regolith_train_01425.jpg,1,-0.334851,-0.147346,0.281494,604.92
images/regolith_train_01426.jpg,1,0.356021,0.328336,-0.403027,457.19
images/regolith_train_01427.jpg,1,0.367699,0.146783,-0.224236,483.17
images/regolith_train_01428.jpg,1,-0.286355,-0.003201,0.314076,460.19
images/regolith_train_01429.jpg,1,-0.018964,-0.418645,0.130638,489.66
images/regolith_train_01430.jpg,0,-0.090984,0.165037,0.563249,551.94
images/regolith_train_01431.jpg,2,-0.36205,0.126672,0.064302,445.91
images/regolith_train_01432.jpg,1,-0.06358,0.470986,0.046829,576.3
images/regolith_train_01433.jpg,1,0.195524,0.1762,-0.186839,515.05
images/regolith_train_01434.jpg,1,-0.097979,-0.23566,0.188314,505.55
images/regolith_train_01435.jpg,1,-0.254684,-0.001035,0.151352,564.76
images/regolith_train_01436.jpg,3,0.327324,0.223151,-0.861923,215.57
images/regolith_train_01437.jpg,2,0.011658,-0.250822,-0.50829,473.29
images/regolith_train_01438.jpg,1,-0.273159,-0.301965,0.220866,490.62
images/regolith_train_01439.jpg,3,0.355048,0.305561,-0.826427,203.58
images/regolith_train_01440.jpg,2,-0.204792,-0.047776,-0.053495,346.02
images/regolith_train_01441.jpg,0,-0.079133,0.14507,0.248723,689.88
images/regolith_train_01442.jpg,0,0.121034,-0.195281,0.251106,652.38
images/regolith_train_01443.jpg,3,-0.104574,-0.244501,-0.418521,239.53
images/regolith_train_01444.jpg,3,-0.382713,0.268269,-0.049967,161.03
images/regolith_train_01445.jpg,3,0.260966,-0.229704,-0.68275,260.66
images/regolith_train_01446.jpg,3,0.079815,0.231649,-0.472742,204.83
images/regolith_train_01447.jpg,1,0.055788,-0.008671,-0.056423,535.07
images/regolith_train_01448.jpg,2,0.00479,-0.279239,-0.199913,314.87
images/regolith_train_01449.jpg,1,0.092174,-0.322344,-0.272091,522.57
images/regolith_train_01450.jpg,1,-0.336727,0.20646,0.238667,558.34
images/regolith_train_01451.jpg,2,0.421855,0.012651,-0.797019,500.15
images/regolith_train_01452.jpg,2,-0.001332,-0.34871,-0.224484,339.72
images/regolith_train_01453.jpg,3,0.172821,-0.157382,-0.695548,182.47
images/regolith_train_01454.jpg,0,-0.256379,0.514963,0.286042,792.49
images/regolith_train_01455.jpg,2,-0.348974,0.375018,-0.086852,432.67
images/regolith_train_01456.jpg,2,0.474613,-0.026935,-0.843158,406.49
images/regolith_train_01457.jpg,0,-0.101421,-0.217051,0.300585,695.09
images/regolith_train_01458.jpg,1,0.394182,-0.470212,-0.688454,595.41
images/regolith_train_01459.jpg,0,0.278109,0.082709,-0.085533,636.6
images/regolith_train_01460.jpg,3,-0.1148,0.02568,-0.259366,188.17
images/regolith_train_01461.jpg,1,0.107469,-0.26248,-0.177378,517.12
images/regolith_train_01462.jpg,1,0.348057,0.277238,-0.205195,464.7
images/regolith_train_01463.jpg,0,0.320636,-0.195947,-0.166116,689.57
images/regolith_train_01464.jpg,0,-0.180858,0.019304,0.419564,628.92
images/regolith_train_01465.jpg,0,0.467407,0.136141,-0.127346,566.01
images/regolith_train_01466.jpg,3,-0.115226,-0.169095,-0.312654,261.02
images/regolith_train_01467.jpg,3,0.257513,0.035615,-0.782198,248.71
images/regolith_train_01468.jpg,0,0.086409,-0.183839,0.398024,612.37
images/regolith_train_01469.jpg,0,0.295293,-0.25031,-0.216018,713.74
images/regolith_train_01470.jpg,0,0.038762,0.158061,-0.016722,769.5
images/regolith_train_01471.jpg,2,0.180503,0.529443,-0.389762,364.83
images/regolith_train_01472.jpg,3,-0.177413,0.387744,-0.350508,229.5
images/regolith_train_01473.jpg,3,0.380604,0.37725,-0.882155,189.21
images/regolith_train_01474.jpg,2,-0.032792,0.298043,-0.234358,385.16
images/regolith_train_01475.jpg,3,-0.125959,-0.070294,-0.476185,261.65
images/regolith_train_01476.jpg,2,0.412807,0.299081,-0.828129,455.89
images/regolith_train_01477.jpg,3,0.222677,-0.187709,-0.616718,180.54
images/regolith_train_01478.jpg,1,0.569765,0.089953,-0.519891,468.94
images/regolith_train_01479.jpg,1,-0.019159,0.146972,-0.105942,552.4
images/regolith_train_01480.jpg,2,0.403396,-0.392012,-0.579422,354.32
images/regolith_train_01481.jpg,0,0.144227,0.171267,-0.14002,713.93
